Barcode,Nama Item,Subkategori,Harga,price2,pcs2,price3,pcs3,Link,Thumbnail
711844150034,ABC SYRUP LECI 460ML,Minuman Ringan,11400,135600,12,135600,12,https://yoline.co.id/media/products/ProductSyrupsuashdelightlychee_abc_460ml.png,
711844150003,ABC SYRUP SQUAS ORANGE 525ML,Minuman Ringan,13200,13200,1,13200,1,https://images.tokopedia.net/img/cache/700/product-1/2020/5/12/82576742/82576742_8e681c5f-1a00-4adb-baeb-b023c546219c_800_800,
8990505011019,AMOR STARQUEEN CKLT 380G,Cemilan & Biskuit,25900,77400,3,153600,6,https://down-id.img.susercontent.com/file/92dbc39a93d465037a833c684b1728b4,
8990505011033,AMOR STARQUEEN PANDAN 350G,Cemilan & Biskuit,25900,77400,3,153600,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuEWju6LkE7GdimMx7t5nsZ_E14MwyLwhivw&s,
8990505011026,AMOR STARQUEEN STRAW 350G,Cemilan & Biskuit,25900,77400,3,153600,6,https://yoline.co.id/media/products/ProductAmosparkstrawberry330ml.jpg,
8997208740260,ARISCO ASTOR SDG 400G,Cemilan & Biskuit,21500,63900,3,126000,6,https://down-id.img.susercontent.com/file/id-11134207-7r992-lut3x0qgs5mx46,
8886001026056,ASTOR CHOCOLATE 40G,Cemilan & Biskuit,4900,4900,1,4900,1,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/10/9/b8dea01a-877e-402d-9a55-8148f30d16f1.jpg,
8996001352205,ASTOR CHOCOLATE TIN 156G,Cemilan & Biskuit,21500,64200,3,127800,6,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/469902b8-129d-4cd6-b319-0b2ef038ddbd.jpg,
8886001038028,ASTOR CHOCOLATE TIN 330G,Cemilan & Biskuit,28700,85800,3,171000,6,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/7eba696b-b871-40d5-acd7-9703e075ecb3.jpg,
8997025913069,ASW APILO 2IN1 CHO&VNL 350G,Cemilan & Biskuit,32500,97200,3,193200,6,https://jumbo.co.id/wp-content/uploads/2021/05/ddd8a052e3ba7ab96b1df818a056dad0.jpg,
8997025913304,ASW APILO CHEESE 325G,Cemilan & Biskuit,32500,97200,3,193200,6,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full/catalog-image/103/MTA-158192347/apilo_asw_apilo_wafer_cheese_tin_325_gr_full03_cb86thny.jpg,
8997025914202,ASW APILO CHOCOLATE 350G,Cemilan & Biskuit,32500,94200,3,193200,6,https://images.tokopedia.net/img/cache/700/hDjmkQ/2023/4/9/021c1d6b-8ddc-4638-b8e8-e64eee706c9d.jpg,
8997025914417,ASW APILO SPOT CAPUCINO 525G,Cemilan & Biskuit,29300,29300,1,29300,1,https://images.tokopedia.net/img/cache/700/product-1/2018/3/14/1402541/1402541_1d1ccfaa-cbc7-4fa3-9a30-317ea531e9c5_700_700.jpg,
8997025914400,ASW APILO SPOT CHOCO 525G,Cemilan & Biskuit,29300,29300,1,29300,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/lg_5e5a20ba0e41d.PNG,
8997025911621,ASW APILO SPOT STRAW 525G,Cemilan & Biskuit,29300,29300,1,29300,1,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/3/14/1c8c47e8-e663-4896-904e-0aca8536d5ac.jpg,
8997025916251,ASW DELUX ASS CKS CRM 324G,Cemilan & Biskuit,57300,57300,1,57300,1,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lsxsf52mw29p59,
8997025914448,ASW DELUX BTR COOKIES 350G,Cemilan & Biskuit,53500,160200,3,319200,6,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/30/dd8624a0-49df-4c17-b597-0f34d4145e9f.jpg,
8997025911614,ASW DELUX CHOCOCHIPS 170G,Cemilan & Biskuit,28500,28500,1,28500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_5e5a2ac2ce803.PNG,
8997025911072,ASW DELUX COOKIES CHOCO 325G,Cemilan & Biskuit,30500,30500,1,30500,1,https://www.aswfoods.com/product_image/891Cookies%20Cream%20Chocolate.png,
8997025911089,ASW DELUX COOKIES VNL 325G,Cemilan & Biskuit,30500,30500,1,30500,1,https://www.aswfoods.com/product_image/455Cookies%20Cream%20vanilla.png,
8997025914356,ASW HATARI ASS BSCT 350G,Cemilan & Biskuit,37500,37500,1,37500,1,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lsxsf52mw29p59,
8997025914349,ASW HATARI ASS BSCT 750G,Cemilan & Biskuit,64500,193200,3,385200,6,https://www.idh.id/thumbs/f4xw2ylomftwk4ronfsgqltjmqxxk4dmn5qwi4zpmruxg5dsnfrhk5dpoixtcnrygu4dknzvgm4c64dsn5shky3uf4zdeobsge2dgnrzgixuu43bhfcdi5srjjvvimkhirjvgltkobtq-/f4xw2ylomftwk4ronfsgqltjmqxxk4dmn5qwi4zpmruxg5dsnfrhk5dpoixtcnrygu4dknzvgm4c64dsn5shky3uf4zdeobsge2dgnrzgixuu43bhfcdi5srjjvvimkhirjvgltkobtt65z5gyydajtihu3dama-.jpg,
8997025910235,ASW HATARI ASS CHOCO 400G,Cemilan & Biskuit,38500,115200,3,229200,6,https://down-id.img.susercontent.com/file/db70193b679eb8a7ee374f3373a340b8_tn,
8997025910778,ASW HATARI ASS LEMON 400G,Cemilan & Biskuit,38500,115200,3,229200,6,https://down-id.img.susercontent.com/file/8e1ac9fddeb75b88d2441c22bb5b5c13_tn,
8997025911676,ASW HATARI ASS MALKIST 300G,Cemilan & Biskuit,30700,91800,3,182400,6,https://down-id.img.susercontent.com/file/f397b0c75bc7ed5448075a2125902c1d,
8997025914226,ASW HATARI ASS PEANUT 400G,Cemilan & Biskuit,38500,115200,3,229200,6,https://down-id.img.susercontent.com/file/id-11134207-7r98v-lti6z7acb27x05,
8997025914370,ASW HATARI BSCT COCONUT 325G,Cemilan & Biskuit,30700,30700,1,30700,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRmxAp9xLCc5f_C9PzJDVR1lzdafJVAznJwA&s,
8997025914233,ASW HATARI BSCT COCOPUF 325G,Cemilan & Biskuit,30700,30700,1,30700,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_5e5a1a579ba8e.PNG,
8997025914240,ASW HATARI BSCT DURIAN 325G,Cemilan & Biskuit,30700,30700,1,30700,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/lg_5e5a1f753ab80.PNG,
8997025914363,ASW OLE OLE ASS BISCUIT 300G,Cemilan & Biskuit,35500,106200,3,211200,6,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/5/696c295a-7647-49c6-b710-f6641db57c82.jpg,
8997025914561,ASW OLE OLE ASS BISCUIT 600G,Cemilan & Biskuit,62500,62500,1,62500,1,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/16/b551ebe5-5f89-4d03-8081-b805f0142bac.jpg,
8994430928985,BE BE COINT,Cemilan & Biskuit,26500,131500,5,131500,5,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//102/MTA-50545991/no_brand_coklat_koin_toples_be_be_-isi_100pcs-__coklat_enak_dan_murah_full01_rf3pejvm.jpg,
8996001355985,BENG BENG SHARE IT PCH 285G,Cemilan & Biskuit,28500,85200,3,169200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnO7BGKezznZ7XaZjRE_eZo65uoa5Re80Y3g&s,
8993083929813,BISKITOP ASS COCONUT BOX 400G,Cemilan & Biskuit,24900,74400,3,148200,6,https://images.tokopedia.net/img/cache/700/product-1/2019/8/30/71160237/71160237_51d220a0-7e9b-49cf-868b-6ddbcd418934_1000_1000,
8993083929912,BISKITOP ASS DELIGHTS BOX 400G,Cemilan & Biskuit,24900,74400,3,148200,6,https://down-id.img.susercontent.com/file/619872544837a02b42058abc9d065801,
8993083929790,BISKITOP ASS DURIAN 400G,Cemilan & Biskuit,24900,74400,3,148200,6,https://didwblovvwmoz.cloudfront.net/product_images/2872761/1593254/compressed/featured_image/4397bcc2a374c738f0eee62ee7e9_654_654.jpeg?format=webp,
8993083929905,BISKITOP ASS WFR CREAM 400G,Cemilan & Biskuit,24900,74400,3,148200,6,https://images.tokopedia.net/img/cache/700/product-1/2019/8/30/71160237/71160237_ec469f78-062b-483b-a8bb-484fce3fa6c7_354_354,
8993083928595,BISKITOP ASSORTED MBR 400G,Cemilan & Biskuit,23500,70200,3,139200,6,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/3/11/2abed4c6-728e-4843-a6d5-c6fe04fa0a19.jpg,
8993083929837,BISKITOP BLACK COOKIES 400G,Cemilan & Biskuit,23500,70200,3,139200,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/b84180e1-a04d-42ac-bc35-9f79529c84e2.jpg,
8993083931670,BISKITOP BONBON DURIAN 200G,Cemilan & Biskuit,6500,44800,7,44800,7,https://laz-img-sg.alicdn.com/p/ee32e767bf788c9ed41fe1d670da2a87.jpg,
8993083928427,BISKITOP BUTTER COOKIES 370G,Cemilan & Biskuit,23500,70200,3,139200,6,https://down-id.img.susercontent.com/file/5aca59f26c13a1ec457f6675e5be2262,
8993083929769,BISKITOP CHEESE CREAM 400G,Cemilan & Biskuit,21800,65100,3,129600,6,https://www.ubbarokah.com/wp-content/uploads/2024/01/ub_biskitop-cheese-sandwich-400-gr.webp,
8993083923545,BISKITOP CLASSIC WFR STICK 500G,Cemilan & Biskuit,22500,67200,3,132000,6,https://arti-assets.sgp1.digitaloceanspaces.com/dutalia/products/61c7a15f-a296-456c-93c7-a52306648b80.jpg,
8993083929851,BISKITOP COCONUT CREAM 400G,Cemilan & Biskuit,23500,70200,3,139200,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/dbef6cd7-61bf-412d-b4d8-9bbc5bb7658d.jpg,
8993083934763,BISKITOP FAM MOMMENT ASS 600G,Cemilan & Biskuit,36900,110000,3,219000,6,https://id-test-11.slatic.net/p/7046299a389bb595a6bc0de904c087da.png,
8993083937009,BISKITOP JAM BISC NANAS 110G,Cemilan & Biskuit,5900,69600,12,136800,24,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/24/b3320708-6428-41ec-bc0e-1da0021e9998.jpg,
8993083937016,BISKITOP JAM BISC STRAW 110G,Cemilan & Biskuit,5900,69600,12,136800,24,https://down-id.img.susercontent.com/file/sg-11134201-7rbmi-los1hl7dyt07b8,
8993083924610,BISKITOP KELAPA COOKIES 310G,Cemilan & Biskuit,7500,43800,6,43800,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/8872848a-2b19-4d37-a354-79be8666251b.jpg,
8993083929776,BISKITOP ORANGE CREAM 400G,Cemilan & Biskuit,21800,65100,3,129600,6,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/26/1038b1a1-72a5-4d44-a87a-0996cf0372fa.jpg,
8993083929783,BISKITOP PEANUT BOX 400G,Cemilan & Biskuit,24900,74400,3,148200,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/71c643cf-7c94-41f0-83a5-3fd6514752d1.jpg,
8993083929752,BISKITOP PEANUT CREAM 400G,Cemilan & Biskuit,21800,65000,3,129000,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/c665da0e-3b97-4e2c-b503-14256c2b95c4.jpg,
8993083924184,BISKITOP PEANUT PAK 300G,Cemilan & Biskuit,9500,56400,6,56400,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/634a3850-c5a4-4a3b-8037-8fd0c5f9f94c.jpg,
8993083935630,BISKITOP WF CB CHEESE 180G 12,Cemilan & Biskuit,15000,89400,6,177600,12,https://down-id.img.susercontent.com/file/id-11134207-7r98o-ltb5056hmpcd09,
8993083935647,BISKITOP WF CB COKLAT 180G 12,Cemilan & Biskuit,15000,89400,6,177600,12,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/3/26/b96013d4-4bb1-4652-9d85-aba16a2f7040.jpg,
8993083935654,BISKITOP WF CB STRAW 180G 12,Cemilan & Biskuit,15000,89400,6,177600,12,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/ebbba8ce-79d0-4b13-a2e0-52a753f7ad77.jpg,
8993083935661,BISKITOP WF CB VANILLA 180G 12,Cemilan & Biskuit,15000,89400,6,177600,12,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/eff9a2b8-7d59-4b12-9426-ed6e7030b4fb.jpg,
8993083937108,BISKOTA WFR COKLAT 300G,Cemilan & Biskuit,23500,70200,3,139200,6,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full/catalog-image/109/MTA-158744907/br-m036969-17469_biskota-chocolate-wafer-cream-300gr-wafer-cokelat-kaleng_full02-981ce0b6.jpg,
8993083937115,BISKOTA WFR VANILLA 300G,Cemilan & Biskuit,23500,70200,3,139200,6,https://citrasukses.com/wp-content/uploads/2022/08/Screenshot-2022-08-29-193156.jpg,
8993083925433,BISKOTTO POTATO BISK 360G,Cemilan & Biskuit,15500,92400,6,183600,12,https://down-id.img.susercontent.com/file/id-11134201-23030-htb7w6m6nmovec,
8993083925839,BISKOTTO SDWCH CHEESE 160G,Cemilan & Biskuit,9300,82800,9,162000,18,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/1/9/dc8afda5-2f03-411c-b1ff-0ac71f3cdcf0.jpg,
8993083925716,BISKOTTO SDWCH COKLAT 180G,Cemilan & Biskuit,9300,82800,9,162000,18,https://yoline.co.id/media/products/ProductMaxichocolatecrackers_biskotto_160.png,
8993083925150,BISKOTTO SDWCH LEMON 180G,Cemilan & Biskuit,9300,82800,9,162000,18,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/1/9/90aea251-e88a-487e-bfb3-b7748c17a237.jpg,
8993083930789,BISKOTTO SDWCH PEANUT 160G,Cemilan & Biskuit,9300,82800,9,162000,18,https://down-id.img.susercontent.com/file/id-11134207-7r98s-lohp9zel66ai49,
8993083930697,BISKOTTO SDWCH VNL 160G 18,Cemilan & Biskuit,9300,82800,9,162000,18,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/8f920a86-0211-4a4b-9e4d-47008eaecca1.jpg,
8993083926072,BISKOTTO SEAWEED 360G,Cemilan & Biskuit,15500,92400,6,183600,12,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/fbf3d304-8816-4753-8b71-39cff0678fd9.jpg,
8992952925765,CHO RATU WFR CHOCO 320G,Cemilan & Biskuit,20900,62400,3,124200,6,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/9/19/48b5cea0-7e27-4724-9278-55e0b3fed43e.jpg,
8992952955830,CHO WFR ROLL SEMPRONG 300G,Cemilan & Biskuit,26900,80400,3,160200,6,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/1/17/47e21eb4-63e5-439c-90b8-4507f75b2731.jpg,
8992952925659,CHO WFR STICK RAJA 670G,Cemilan & Biskuit,35500,106200,3,211200,6,https://www.idh.id/thumbs/f4xw2ylomftwk4ronfsgqltjmqxxk4dmn5qwi4zpmruxg5dsnfrhk5dpoixtcobrgiztmmbqg4xxa4tpmr2wg5bpge3dmmrwgq2dkmrqf5ju4okelbatawktpfhee2kpk42c42tqm4-/f4xw2ylomftwk4ronfsgqltjmqxxk4dmn5qwi4zpmruxg5dsnfrhk5dpoixtcobrgiztmmbqg4xxa4tpmr2wg5bpge3dmmrwgq2dkmrqf5ju4okelbatawktpfhee2kpk42c42tqm47xopjwgaycm2b5gyyda-.jpg,
8992775319185,CHOCOLATOS WFR COKLAT 300G,Cemilan & Biskuit,27900,83400,3,165600,6,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//110/MTA-88384078/chocolatos_chocolate_wafer_cream_chocolatos_300gr_toples_full01_38be3aa9.jpg,
8994305101215,CITRA MILE STIK CHOCO 235G,Cemilan & Biskuit,16500,98400,6,194400,12,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/c154117f-2e1d-4b24-8514-c61b2829befb.jpg,
8994305101208,CITRA MILE STIK RAINBOW 235G,Cemilan & Biskuit,16500,98400,6,194400,12,https://sunkrisps.id/wp-content/uploads/2023/09/Rainbow-stick-original-Mini.jpg,
8994305101109,CITRA WFR STIK CHOCO 480G,Cemilan & Biskuit,26500,79200,3,157200,6,https://arti-assets.sgp1.digitaloceanspaces.com/dutalia/products/2b722b16-8a77-4b8b-a679-a5ae6c1019a7.jpg,
8994305552307,CITRA WFR STIK JUMBO 500G,Cemilan & Biskuit,34500,103200,3,205200,6,https://down-id.img.susercontent.com/file/id-11134207-7r98t-ltkq93z3d0523d_tn,
8994305102687,CITRA WFR STIK RAINBOW 480G,Cemilan & Biskuit,26500,79200,3,157200,6,https://arti-assets.sgp1.digitaloceanspaces.com/dutalia/products/47d0ac9e-77ed-44c8-ab32-a9923da55455.jpg,
8992761136017,COCA COLA 1.5L,Minuman Ringan,12500,148800,12,148800,12,https://down-id.img.susercontent.com/file/bc58e9efc1c51b84817f9bc921731c90,
8993534106657,COLUMBIA ASSORTED BISC 350G,Cemilan & Biskuit,24300,145200,6,145200,6,https://www.halusciptanadi.co.id/~img/assorted_1-7d676-3426_211-twebp80.webp,
8993534110753,COLUMBIA BISC COCONUT 350G,Cemilan & Biskuit,23950,71550,3,142500,6,https://down-id.img.susercontent.com/file/id-11134207-7r98s-ls7vt6t9sabted,
8993534110746,COLUMBIA BISC DURIAN 350G,Cemilan & Biskuit,23950,71550,3,142500,6,https://s1.bukalapak.com/img/60329299881/s-400-400/DURIAN.png.webp,
8993534110777,COLUMBIA BISC WHT COFFEE 350G,Cemilan & Biskuit,23950,71550,3,142550,6,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lso1xp9q8j4p97,
8993534110739,COLUMBIA BLACK COOKIES 350G,Cemilan & Biskuit,23950,71550,3,142500,6,https://down-id.img.susercontent.com/file/id-11134207-7qul5-liv43bknmvq9f2,
8993534110791,COLUMBIA BUTTER CARAMEL 350G,Cemilan & Biskuit,23950,71550,3,142500,6,https://down-id.img.susercontent.com/file/id-11134207-7r98w-lsupwb8g5snd6d,
8993534110760,COLUMBIA BUTTER COOKIES 350G,Cemilan & Biskuit,23950,71550,3,142500,6,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/3/10/a1474fe2-b738-44cc-93a0-e79414bd8604.png,
8993534110838,COLUMBIA BUTTER LEMON 300G,Cemilan & Biskuit,24950,74550,3,148500,6,https://www.halusciptanadi.co.id/~img/butter_lemon_1-fd98f-3426_215-twebp80.webp,
8993534110852,COLUMBIA COCONUT TIN 300G,Cemilan & Biskuit,24950,74550,3,148500,6,https://jumbo.co.id/wp-content/uploads/2021/05/38a4471dc16765b55263baf7f8ccccb4.jpg,
8993534110494,COLUMBIA COKLAT COOKIES 350G,Cemilan & Biskuit,22400,66900,3,133200,6,,
8993534110845,COLUMBIA DURIAN TIN 350G,Cemilan & Biskuit,24950,74550,3,148500,6,https://s1.bukalapak.com/img/60329299881/s-400-400/DURIAN.png.webp,
8993534110807,COLUMBIA WFR CHOCO TIN 270G,Cemilan & Biskuit,25700,76800,3,153000,6,https://images.tokopedia.net/img/cache/700/product-1/2020/2/28/7870827/7870827_26658766-c1d9-4bc6-a2c8-96c97c023052_1000_1000.jpg,
8993534110708,COLUMBIA WFR CHOSTRAW 250G,Cemilan & Biskuit,22500,67200,3,133800,6,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lijwra0jc76f12,
8993534110685,COLUMBIA WFR COKLAT JAR 250G,Cemilan & Biskuit,22500,67200,3,133800,6,https://down-id.img.susercontent.com/file/sg-11134201-7rcei-lt94jb8b6corbe,
8993534110821,COLUMBIA WHT COFFEE TIN 300G,Cemilan & Biskuit,25300,75600,3,150600,6,https://down-id.img.susercontent.com/file/id-11134207-7qul5-lhcwjjw8rfsb8e,
8995225601991,CRU COOKIES BANANA 380G,Cemilan & Biskuit,24300,72600,3,144000,6,,
8995225601984,CRU COOKIES CHOCHO 380G 6,Cemilan & Biskuit,24300,72600,3,144000,6,,
8995225602110,CRU COOKIES ONDE ONDE 280G,Cemilan & Biskuit,22950,68550,3,136500,6,,
8995225602097,CRU COOKIES PEANUT 380G,Cemilan & Biskuit,22950,68550,3,136500,6, ,
838452005836,DEKA CREPES CHOCO BNN BOX,Cemilan & Biskuit,13750,13750,1,13750,1,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//88/MTA-18242431/dua_kelinci_dua_kelinci_deka_crepes_choco_banana_snack_-12_pcs-box-_full02_keaxccg2.jpg,
838452005843,DEKA CREPES CHOCO NUT BOX,Cemilan & Biskuit,13750,13750,1,13750,1,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/7/9/ba39c5c5-190b-4a96-a91c-ea25cfc97b45.jpg,
8991002353046,DELBI'S SPC GANDUM TIN 155G,Cemilan & Biskuit,28500,170400,6,170400,6,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full/catalog-image/112/MTA-157627867/delbi-s_delbi-s-asst-sandwich-special-gandum-tin-155-2-gr_full01.jpg,
8993083939935,DENEX ASSORTED BISC JAR 350G,Cemilan & Biskuit,23500,70200,3,139800,6,https://images.ctfassets.net/ssa80yh5vivc/2P5VGF2p7FLsVuULS0yosL/7be13d59945b756251cc5169175ba985/Denex_Assorted_350gr_Bucket.png,
8993083939966,DENEX BLACK COOKIES 350G,Cemilan & Biskuit,21800,65000,3,129000,6,https://images.ctfassets.net/ssa80yh5vivc/C4HvOkCbxqSDoARe9xY1g/d8c80d5b9380544135fa4e0b9c143b71/Denex_Black_Cookies_350gr_Bucket.png,
8993083939973,DENEX BUTTER COOKIES 350G,Cemilan & Biskuit,22700,67800,3,134400,6,https://images.ctfassets.net/ssa80yh5vivc/4wQ68U1ZGCn6IBFB0EBUKD/7d88af30ec60f0c56beb039e8877d6da/Denex_Butter_Cookies_350gr_Bucket1.png?w=720&fm=webp,
8993083939980,DENEX COOKIES STRAWBERRY 350G,Cemilan & Biskuit,23500,70200,3,139800,6,https://images.ctfassets.net/ssa80yh5vivc/4Ie3g4GEsbyUlYvJT4zxDn/5e4f23b0b3e40597d5a1ecc85d90a1b0/Denex_Strawberry_and_Cherry_Cookies_350gr_Bucket.png,
8993083939942,DENEX SDWCH COKLAT 350G,Cemilan & Biskuit,22300,66600,3,132000,6,https://images.ctfassets.net/ssa80yh5vivc/3OMQSpHJhnoz1IIzuv80X0/13a75fa25769fa823af2b72342ad9edb/Denex_Chocolate_Sandwich_350gr_Bucket_V2.png?w=720&fm=webp,
8993083939959,DENEX SDWCH VANILLA 350G,Cemilan & Biskuit,22300,66600,3,132000,6,https://images.ctfassets.net/ssa80yh5vivc/1jrBoUmJFAVrCv5riFDPwS/6cdcea7674205caa2d303edc826d72cd/Denex_Vanilla_Sandwich_350gr_Bucket.png?w=720&fm=webp,
8993083940481,DENEX WAFER COKLAT 300G,Cemilan & Biskuit,10500,62400,6,62400,6,https://images.ctfassets.net/ssa80yh5vivc/4OgP3pmoHMsRdSlRtNvgbE/5bdd81761cdcd858239891d356ba26d2/Wafer_Roll_Chocolate_300gr.png,
8993083940498,DENEX WAFER STRAW 300G,Cemilan & Biskuit,10500,62400,6,62400,6,https://images.ctfassets.net/ssa80yh5vivc/3ET08RIS1WQFS54F9m5qfU/6acff7c0012bcb6e8d5308a893ec0860/Wafer_Roll_Strawberry_300gr.png?w=720&fm=webp,
900205,DUS LEBARAN ECO 30X20X20 KCL,Perlengkapan Kemasan,6000,66000,12,66000,12,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/14/11738a36-2f43-4ae1-9bbd-14c231a0f627.png,
900207,DUS LEBARAN ECO 32X23X18 JINJING,Perlengkapan Kemasan,7000,78000,12,78000,12,https://down-id.img.susercontent.com/file/sg-11134201-7rbmv-lqoam1df3rd1ed,
900206,DUS LEBARAN ECO 32X25X29.5 SDG,Perlengkapan Kemasan,7500,84000,12,84000,12,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/1/28/27a4c5a3-4862-498c-86cf-0986eeb3c389.jpg,
900208,DUS LEBARAN KECIL 29X29X24,Perlengkapan Kemasan,5500,60000,12,60000,12,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/3/12/ed240d41-b6df-4c0a-b271-288fd16eb3b4.jpg,
900209,DUS LEBARAN MINI 30X20X20,Perlengkapan Kemasan,4000,42000,12,42000,12,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/2/21/2a5d1677-fdcd-4d80-a98d-3b29998866cc.jpg,
20443304,DUS LEBARAN SDNG 30X30X20,Perlengkapan Kemasan,5000,54000,12,6000,1,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/8/a262f359-6736-4921-bd67-7ec10d115441.png,
900210,DUS LEBARAN TGG 40X30X30,Perlengkapan Kemasan,6500,72000,12,72000,12,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/3/10/2992e9d0-86be-44fe-bda1-08ad24a4d4be.jpg,
8994305551584,DUTA ASST BISKUIT TIN,Cemilan & Biskuit,30700,91800,3,182400,6,https://arti-assets.sgp1.digitaloceanspaces.com/renyswalayanku/products/92950c9e-edad-4a82-bfe7-f8ab305e722e.jpg,
8994305552260,DUTA WFR BLUEBERRY TIN,Cemilan & Biskuit,29900,89400,3,177600,6,https://selametbiskuit.com/wp-content/uploads/2022/11/duta-smart-blue-berry-wafer-cream-tin.jpg,
8994305552284,DUTA WFR CHOCO JAR 300G,Cemilan & Biskuit,28300,84600,3,168000,6,https://filebroker-cdn.lazada.co.id/kf/Sd5b7ee1bf66149be97c35d9a711c69f5w.jpg,
8994305101178,DUTA WFR CHOCO TIN 580G,Cemilan & Biskuit,36900,110400,3,220200,6,https://selametbiskuit.com/wp-content/uploads/2022/11/duta-chocolate-wafer-krim-rasa-coklat-tin.jpg,
8994305552277,DUTA WFR KLP KOPYOR 300G,Cemilan & Biskuit,29300,87600,3,174600,6,https://selametbiskuit.com/wp-content/uploads/2022/11/duta-smart-kelapa-kopyor-wafer-cream-small-503x514.jpg,
8994305551966,DUTA WFR ROLL CKT 300G,Cemilan & Biskuit,28900,86400,3,172200,6,https://selametbiskuit.com/wp-content/uploads/2022/11/duta-smart-fun-dream-chocolate-wafer-roll-krim-cokelat.jpg,
8994305552253,DUTA WFR WHITE COFFEE TIN,Cemilan & Biskuit,29900,89400,3,177600,6,https://arti-assets.sgp1.digitaloceanspaces.com/dutalia/products/27eb9603-c191-48c6-9e50-a74b910059a3.jpg,
8992761136055,FANTA STRAW 1.5L,Minuman Ringan,12500,148800,12,148800,12,https://arti-assets.sgp1.digitaloceanspaces.com/megaswalayan/products/63c6d9c9-2034-411b-83b5-710e9b8344ec.jpg,
8992761136185,FANTA STRAW 1L,Minuman Ringan,10500,62400,6,62400,6,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/11/15/6fae8ad9-bdb0-4114-a7c5-5735d0f03d30.jpg,
8992767010113,FRES FRAMBOZEN 625ML,Minuman Ringan,25000,25000,1,25000,1,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/4/6/1c59da53-e349-41e9-9f0b-5cda2e0190d9.jpg,
8997223770112,GEMILANG WFR STICK 330G,Cemilan & Biskuit,23000,68700,3,136200,6,https://down-id.img.susercontent.com/file/c9efd7819e2c554f0258bfbdb5d194c5,
8992775319031,GERY BUTTER COOKIES 300G,Cemilan & Biskuit,27900,83400,3,166200,6,https://down-id.img.susercontent.com/file/a0a0d8d91c5673d42fddcf514263488d,
